,id,text,label,label_text
12180,86330a1846, It was fun  At a friends house cuz you know I don`t have a yard big enough for a firepit. SNIFFLE!,2,positive
12181,322d489752,sigh....it`s always so sad when you watch the series finale....no more green wing left to watch,0,negative
12182,0412b51cb3," i saw you on tues and last niiiighht <3 so amazzzing, didnt even notice you forgetting the wordddss",2,positive
12183,354b074095,"Hey the letter I sent finally came back today, ill stuff its contents in with the other letter and send it off to you tomorrow",1,neutral
12184,9e79ecea42," Awww, that sucks. Maybe it`s on Youtube somewhere?",0,negative
12185,5203f4bb2c,"TGIF.,..i wish that saying applied to me, but i work Saturdays",2,positive
12186,01531ef92b, Shoot! I voted and somehow looked over yours ... boo hiss. Forgive me   Have a great weekend Arik.,1,neutral
12187,1950e8ff99, I`ll check it out!  Thanks  and good luck with your book!    Bella,2,positive
12188,dd020d7cc0, seperate = Yum. Together = gross sounding.,1,neutral
12189,0cc16f71b1,There are bugs attacking my laptop,0,negative
12190,1fbc83a3c8, You are right.  If you ordered a static IP it should have been set up.  I apologize if it was not,1,neutral
12191,16908fb56c,"what? you thought I did it all for mom of the year award? nope, tad bit more selfish than that:",1,neutral
12192,82b79c93b2,Men it`s far too sunny,0,negative
12193,44d8af8858, i hope everything works out for you at school  keep me updated and have a good day!,2,positive
12194,9abcf3cb2c, aww me sry  that was me yesterday ....,0,negative
12195,d06b41fef3,"To all the gorgeous moms out there, Happy Mom`s Daaay!",2,positive
12196,0bcf2dd6d1, That`s for sure. That`s why I intentionally turn my thought processes to the silly,0,negative
12197,e45432f590, I`m So Mad I Wont Be There!!!!!!!!! UGHHH!!!,0,negative
12198,1d2c43c7a9,"Slept like a log last night, now I`m full of energy",2,positive
12199,12864e516a,I dreamt someone committed suicide w a drip stand!  - http://tweet.sg,1,neutral
12200,b4d8e07ba3,Only four full days left in Aussie-land. I don`t want to go home.,0,negative
12201,48ad683dd2,Happy Mother`s Day to Us  FOR NOT BEIN MAMMAS YET and being lucky enough to live our lives a little 1st,2,positive
12202,8a71d94642,...yup..still havent packed,1,neutral
12203,400008ab2d," yeh still have the weekend, but I get weekends anyways, today is my full last day of vacation time",1,neutral
12204,8f041fea93,@_C_A_S_ IM MAD IT WASNT SCAREY,0,negative
12205,22f06df70a,  oh look! it`s our new house in santa barbara! http://i41.tinypic.com/2hi2t4y.jpg  hahha i wish,2,positive
12206,34b20a06ef,"  AWOOOOGAHHHHHH!!!! heheee hope you get some decently priced breakfast real quick, David",2,positive
12207,c795a94f0e, yes(: but now,1,neutral
12208,15256adda7, I`m waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me),1,neutral
12209,f8b32c4484, wish you we`re coming to Perth,1,neutral
12210,6febbb89d7,"I am tired tired tired, I think Im getting sick.",0,negative
12211,6133ad49aa, I live in the Philippines. >.< and honestly i wanna live somewhere with snow!!,2,positive
12212,3708925bc2,is off to RENT soon  Hope I can get home tonight though with all the train problems :s ...,0,negative
12213,82adc47e1b,"had a kickass day full of Seaworld, retarded 15 year old guys, and X-Men Origins. Win day?",2,positive
12214,70f47f81f0," oh, are we not doing that anymore?",1,neutral
12215,753fdceff4,_renee _B Fa real Me n Shay been on the toilet all night Shlda knwn sumthin ws up whn they didn`t crd us 4 our Scorpian bwl,1,neutral
12216,92a1d4137f,Beach with ashley,1,neutral
12217,a49ab2fd9b,"Upshot: If they want to hunt you down... uhh... well, I wish y`all the best of luck, tweeps!",1,neutral
12218,4c9c34d336, - Definitely following  - I`ve been 'following' the creator of this feature since 2005!,1,neutral
12219,58d00d3ae5,I think I juz missed my last bus  .. Need to walk home sia - http://tweet.sg,0,negative
12220,0b392fca62,In Drivers Ed  then dance.,1,neutral
12221,5c6c7b416e, ah wait! we can only go if you can get us to and from cos my mom`s tires are nonlong distance till she can buy some new ones.,1,neutral
12222,523d648da7," fo sho, im down",1,neutral
12223,49949881ed, Thanks for the recommendation,2,positive
12224,3d02e5d22e,My head hurts because that air freshner is the most horriblel scent ever.. Im super grossed out!!!!,0,negative
12225,6ed9b29ac2,Can`t get the sound to work while on DVD. I was going to watch Mary Poppins.,1,neutral
12226,37e1fe8e28," I kept calling and calling, but never got through",0,negative
12227,a03f2cc70a,I am usually more creative on Mother`s Day but lately I have not been feeling creative. O.K.. Good Night.  uh Morning...,1,neutral
12228,379f3eb40c," It`s Alright,It`s Ok-Ashley Tisdale",1,neutral
12229,c5ab886df0, daaammmnnnnn I do wish I was there.,0,negative
12230,aa1f476226,About to venture forth to Turkey Creek & fetch the boy after his post prom festivities. Hope he had fun,2,positive
12231,94495f1901,HAPPY MOTHER`S DAY!!!!!,2,positive
12232,c336b00b07,_O_ASH I do too plus more happy mothers day Sweety,2,positive
12233,ec2ff2e6ae, I prefer overcast days too. Sorry it`s hot where you are.,1,neutral
12234,6ceea9579a,is at school. its her last day. of high school. ever. ever. ever.,1,neutral
12235,3ad70c4b35,im slightly over it dont feel like today much at all,1,neutral
12236,d307874770, It was on my CNN subscription on Google Reader. I couldn`t help but repost it,1,neutral
12237,379a5f7040,"Efteling was great, had a nice time with family, had dinner.. forget my keys in the car  hmmm! Bless the ANWB! Back in Germany now",2,positive
12238,49360765cf, thank you  make sure u read the groups description to better understand this project,2,positive
12239,3f74b6a935,Good morning ladies and Gents.  it`s going to be an awesome day 'even though the weather is terrible',1,neutral
12240,8a17af85f3,made a little cover for my iphone.  the birds aren`t upside down on the back  http://twitpic.com/67tp9 & http... http://bit.ly/FjeAm,1,neutral
12241,fbc55b9c11, Have you noticed that we`re at the beginning of what may be the worst recession since the 1930`s ?,0,negative
12242,ffe0dfb123,_crow he`s happy because hs is there haha I know we would be,2,positive
12243,406925b67c,the cuckoo is back! this year`s model starts chirping  at 11 am instead of 4 am.,1,neutral
12244,df197ed8b8, Thanks! I was gonna make a joke and say they look just like mine!,2,positive
12245,14a7689905,Happy mother`s day !!!!,2,positive
12246,5bfaff428f,"hey, i`ve just updated my twitter",1,neutral
12247,e1794129e9,"I`m needing a girls night, wearing sweats, watching movies, eating chocolate and talking about boys",1,neutral
12248,e5b3486ba2,"wow, nothing like a sale to perk up a girl`s evening, huh!",2,positive
12249,e5f9eb06bc," don`t frown my lil aussie, I still love you! *muah*",2,positive
12250,e17b606c9c,Whoishonorsociety <never wear your pajama pants to school  >,1,neutral
12251,ca89ab9431,Gotta be at church by ten for camera meeting  Finally!! =D lol,1,neutral
12252,3949b72541,"chilling on the sofa, I hate vaccinations, I feel sooo ill",0,negative
12253,a916639e42,really want to see JB3D.. cant wait for thursday,2,positive
12254,436e98f579, i help represent high profile actors for their tv/film/theatre careers so get free tix.. but not for Jersey Boys..,1,neutral
12255,42316267dc,  Please play in my movie,1,neutral
12256,e283379cad,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs,0,negative
12257,cbbb741406,"Wishing I could go with  to SoCo to go climb, instead I`m stuck at work all weekend",0,negative
12258,ac2ec1e085,  Hope you have a better weekend then..,2,positive
12259,0d18bb5113,wants to welcome : back to Plurk again!  http://plurk.com/p/rp5po,2,positive
12260,a0475aee7f,Itchy ****!,0,negative
12261,86759f8798," Thanks so much my dear Damali - prayers worked, as I am much better, God willing!  Rested! Lots!  xoxo",2,positive
12262,d98d7164a6,On Security Audit,1,neutral
12263,9a34fcae9a, congrats ya ran,2,positive
12264,e2d82b16c7, They`re for my mama  I always bake late and get worried that the mixer is gonna bother people.,0,negative
12265,b8ee0fda14,"Good mornin. Today will end early, woo. Gonna work on rick`s surprise PROJECT DUE ON TUESDAY",2,positive
12266,3ebd0a6f97," WOMAN, I didn`t know you came home  you so suck!!! When are you going back!",0,negative
12267,0042cd7180,Can someone chemics ?,1,neutral
12268,14fc4a0f75, Thanks for finding me!  Have a wonderful evening!,2,positive
12269,acb5c83905,mothers day at the spit was awesome!!!!!!!  listening to Paranoid by The Jonas Brothers!!!!!!!!!,2,positive
12270,6e5b984f46," hey chicLit whats happening? Just trying to promote my business, it`s really hard!",0,negative
12271,d167bfe246,losing weight  check the pic,1,neutral
12272,0a2c769873,Greg Pritchard was robbed  ii am too gutted for words,0,negative
12273,ba9eb6a4f4,Please vote for my husband Jorge at the All Star Game @ http://bit.ly/TGxzu! I can`t vote anymore,1,neutral
12274,57eeab2353, ask mark if he still has that old blink sense of humor!! i miss it,0,negative
12275,4dd07010b9,My mom doesn`t have twitter but imma post this anyway ..... I love you mommy,2,positive
12276,a518a3fce5,"Landon now announces, 'Big poopy coming!' every time. I`m just waiting for him to yell that in a store for the first time",1,neutral
12277,f9f759c7bc, i want you to go walking with me!! but i still miss my satan,0,negative
12278,58b8194458,Design galore! Yayyyyyyy  progress beyond my imagination. Now...to get my flattie to sort out the Internet to send orders out!,2,positive
12279,6e61e08370, oo ok. When I opened up twitterfon and it said I had a reply I was like lauren Conrad andswere me  haha,1,neutral
12280,32f89da99e,  Hope you don`t get let down again.,2,positive
12281,b56024023c," most definately! They are having a hard time, cuz I`m so young & never saw this, but I wrkd hard making cars & now I`m disabled",0,negative
12282,14daac94ac," turn them off, you can still go 100% aero free.",1,neutral
12283,47fc719676, I dunno...I thought I was funny,0,negative
12284,7c08c38000," thanks for viewing my portfolio www.wahliao.com  I`ll be updating it sometimes, will keep u updated.",2,positive
12285,2e8f9e9df6," - Aw, well I`m glad to hear you`re okay. Try a hot bath or a cup of tea maybe to calm you down. I worry about you!",1,neutral
12286,47c28eec84,"_za its not fruit, its those sugar covered sweets. My tummy is not happy",0,negative
12287,04b056be83, that was funny n almost right,2,positive
12288,5377b79946,"I uploaded my  random fandom trailer to youtube, check it out in here. It`s also in HD  http://tinyurl.com/d5oyfl",1,neutral
12289,2469ef546d,I make delicious pasta,2,positive
12290,2e8fc2abd4, I had an account at a local comic store that I ran to 4k  at one time,1,neutral
12291,8e837418dd, I like the sound of a love breeze...sounds beautiful! Love the wind on my face,2,positive
12292,db7d78a282,"did ice skating last show part this morning. Mozart. awesome, can`t wait to do it Friday and saturday. love U all",2,positive
12293,111cdd4494, when u gonna come show minnesota some love though hun?!,2,positive
12294,0ec41af1ff,Painting my room =,1,neutral
12295,6fea8f470b,Oh..I`m so borin`.. why not play the computer?? My mom`s say: because your makin` task..!!,0,negative
12296,687aee2f7e, Just investigated whether I could change my username to Ermintrude - someone`s already nabbed it,1,neutral
12297,649691cdf7,Going to see Star Trek (again) tomorrow night but this time in full IMAX glory!  I hope my motion sickness doesn`t get the better of me!,1,neutral
12298,b9de5cce2d,"Happiness comes from within...so the fact that it is a gray, rainy, Monday doesn`t bother me. Well, not too much.",2,positive
12299,c94d2a937e, ps love the new profile pic!,2,positive
12300,3d9c95870d, I guess if you can`t accept me....i`ll have to keep it movin,1,neutral
12301,cdeaa93be4,  sucks,0,negative
12302,8b31247f45, finally a pic! cya in like 16 hrs haha,2,positive
12303,d2d55db5e0,im ill hate it. seeing the doc at 5 too 10.,0,negative
12304,61942aeba7, i posted it! let me know what you think? theres a really cute cut out in the back too.,2,positive
12305,52618a6457, I know.  I have such guilt associated with picking winners.,0,negative
12306,7ad5f14988, are you TINK`N the people on the street in NY waiting 4 friday are crazy? Brooke,1,neutral
12307,1a09cbe62d,Photo: Thatï¿½s what you call HOPE.  http://tumblr.com/xww1phh33,2,positive
12308,4f65e49c6e,My throat hurts so bad that i dont even want to swallow my own spit.       And i officially cant talk now....,0,negative
12309,8e7f30583a,Yao is out for the rest of the season! NOOO!..staying home on a Saturday night...SHOCK....got my phone fixed,0,negative
12310,cca4afb136," Awww, that`s nice.  You both make a really beautiful couple, you balance each other.",2,positive
12311,d6ab7051a7, I`ve been using the Sennheiser CX 300 earbuds for 8 months and I love them.  Don`t know if they`re available in MU though.,2,positive
12312,1e735f7380,i totally need to go to the doctor for my arm...this **** is STILL hurtin like hell      i shall return,0,negative
12313,5af3be7c3f, Am busy yes...But then always am. Hope you had a great time traveling.  Where did you go?  Welcome back!,2,positive
12314,efad30ddc7, There`s loads of highly qualified stuff  and loads STILL using snail mail.,0,negative
12315,3139ac78db,"first day on new job,, bought a new clothes already and it was 40% off for employee discount!",1,neutral
12316,1e26582e4d," You must be doing different poetry to me. All we get is Catullus, some Ovid and and an extract from the Aeneid.  x",1,neutral
12317,b4f735a7a7, not an easy place for me to access   Task-based ux is something I`ve been thinking about. I`d like to hear the criticisms.,1,neutral
12318,279f439b0f,"I know what would make me really tired, put me to sleep and I would sleep good!  ...RICE!!! Lmao!",2,positive
12319,40e99732e1,"oh, it`s raining... i haaaate it!  It was a great violin lesson<3",0,negative
12320,de445332cb,got a new dog,1,neutral
